VS Champion,Item Name,Last Item,Role,Avg Gold At Purchase,Win Rate (%),Gold Accel (5min) (%),Sample Size
DrMundo,Spellslinger's Shoes,Riftmaker,TOP,10082.0,0.0,52.81,1
DrMundo,Shadowflame,Spellslinger's Shoes,TOP,12983.0,0.0,-14.69,1
DrMundo,Rabadon's Deathcap,Shadowflame,TOP,16382.0,0.0,-0.75,1
DrMundo,Cosmic Drive,Rabadon's Deathcap,TOP,19009.0,0.0,0,1
Shen,Riftmaker,None,TOP,4383.0,0.0,-17.57,1
Shen,Nashor's Tooth,Riftmaker,TOP,8345.0,0.0,36.83,1
Shen,Rabadon's Deathcap,Nashor's Tooth,TOP,12685.0,0.0,0,1
Zac,Nashor's Tooth,None,JUNGLE,3969.0,0.0,21.43,1
Zac,Shadowflame,Nashor's Tooth,JUNGLE,6911.0,0.0,14.77,1
Evelynn,Horizon Focus,None,JUNGLE,3524.0,100.0,-2.21,1
Evelynn,Shadowflame,Horizon Focus,JUNGLE,8904.0,100.0,-28.83,1
Evelynn,Rabadon's Deathcap,Shadowflame,JUNGLE,12092.0,100.0,76.31,1
Evelynn,Banshee's Veil,Rabadon's Deathcap,JUNGLE,14229.0,100.0,26.14,1
Evelynn,Void Staff,Banshee's Veil,JUNGLE,18637.0,100.0,-5.43,1
Ambessa,Riftmaker,None,TOP,3888.0,0.0,44.2,1
Ambessa,Nashor's Tooth,Riftmaker,TOP,7961.0,0.0,-3.91,1
Ambessa,Spellslinger's Shoes,Nashor's Tooth,TOP,8456.0,0.0,-26.57,1
Ambessa,Nashor's Tooth,None,JUNGLE,4394.0,100.0,59.26,1
Ambessa,Riftmaker,Nashor's Tooth,JUNGLE,7233.0,100.0,0,1
Kayn,Nashor's Tooth,None,JUNGLE,4468.0,100.0,47.54,1
Kayn,Riftmaker,Nashor's Tooth,JUNGLE,6822.0,100.0,0,1
Chogath,Riftmaker,Nashor's Tooth,TOP,8254.0,100.0,80.89,1
Chogath,Rabadon's Deathcap,Riftmaker,TOP,11067.0,100.0,17.72,1
Chogath,Shadowflame,Rabadon's Deathcap,TOP,13985.0,100.0,0,1
Shaco,Nashor's Tooth,None,JUNGLE,3921.0,0.0,-8.77,1
Shaco,Riftmaker,Nashor's Tooth,JUNGLE,6949.0,0.0,31.77,1
Shaco,Rabadon's Deathcap,Riftmaker,JUNGLE,11074.0,0.0,0,1
Olaf,Lich Bane,None,TOP,4078.0,100.0,7.65,1
Olaf,Riftmaker,Lich Bane,TOP,7487.0,100.0,118.0,1
Olaf,Spellslinger's Shoes,Riftmaker,TOP,9647.0,100.0,68.43,1
Olaf,Rabadon's Deathcap,Spellslinger's Shoes,TOP,12721.0,100.0,0,1
Olaf,Nashor's Tooth,None,TOP,4807.0,100.0,58.89,1
Olaf,Riftmaker,Nashor's Tooth,TOP,9771.0,100.0,-10.42,1
Olaf,Armored Advance,Riftmaker,TOP,9771.0,100.0,-9.62,1
Olaf,Shadowflame,Armored Advance,TOP,12299.0,100.0,25.54,1
Jax,Nashor's Tooth,None,TOP,4889.0,100.0,-14.55,1
Jax,Riftmaker,Nashor's Tooth,TOP,7640.0,100.0,103.59,1
Jax,Shadowflame,Riftmaker,TOP,11227.0,100.0,0,1
Jax,Nashor's Tooth,None,JUNGLE,3910.0,0.0,24.55,1
Jax,Riftmaker,Nashor's Tooth,JUNGLE,8520.0,0.0,21.84,1
Jax,Shadowflame,Riftmaker,JUNGLE,10297.0,0.0,2.95,1
Jax,Riftmaker,None,TOP,4369.0,100.0,75.68,1
Jax,Nashor's Tooth,Riftmaker,TOP,7839.0,100.0,42.2,1
Yasuo,Iceborn Gauntlet,None,TOP,4752.0,0.0,13.88,1
Yasuo,Shadowflame,Iceborn Gauntlet,TOP,7591.0,0.0,24.68,1
Yasuo,Nashor's Tooth,None,TOP,3980.0,0.0,-7.04,1
Yasuo,Riftmaker,Nashor's Tooth,TOP,8129.0,0.0,12.0,1
Yorick,Riftmaker,None,TOP,4373.0,0.0,132.49,1
Yorick,Nashor's Tooth,Riftmaker,TOP,8500.0,0.0,38.97,1
Yorick,Rabadon's Deathcap,Nashor's Tooth,TOP,11809.0,0.0,0,1
Yorick,Nashor's Tooth,None,TOP,4010.0,0.0,-5.98,1
Yorick,Riftmaker,Nashor's Tooth,TOP,8709.0,0.0,0,1
Naafiri,Nashor's Tooth,None,JUNGLE,3687.0,0.0,11.84,1
Naafiri,Riftmaker,Nashor's Tooth,JUNGLE,7949.0,0.0,41.47,1
Naafiri,Shadowflame,Riftmaker,JUNGLE,12999.0,0.0,0,1
Aatrox,Nashor's Tooth,Nashor's Tooth,TOP,4507.0,100.0,-18.78,1
Aatrox,Riftmaker,Nashor's Tooth,TOP,8296.0,100.0,109.01,1
Aatrox,Armored Advance,Riftmaker,TOP,9595.0,100.0,0,1
Gangplank,Riftmaker,None,TOP,4184.0,100.0,53.68,1
Gangplank,Nashor's Tooth,Riftmaker,TOP,7972.0,100.0,9.38,1
Gangplank,Rabadon's Deathcap,Nashor's Tooth,TOP,11573.0,100.0,43.22,1
Gangplank,Armored Advance,Rabadon's Deathcap,TOP,11573.0,100.0,43.41,1
Gangplank,Zhonya's Hourglass,Armored Advance,TOP,15009.0,100.0,0,1
Ornn,Void Staff,None,TOP,3911.0,0.0,10.28,1
Ornn,Nashor's Tooth,Void Staff,TOP,7102.0,0.0,6.93,1
Sion,Shadowflame,Riftmaker,TOP,12371.0,100.0,0,1
Sion,Zhonya's Hourglass,Shadowflame,TOP,14712.0,100.0,0,1
Sion,Shadowflame,Nashor's Tooth,TOP,6501.0,0.0,14.54,1
Sion,Armored Advance,Shadowflame,TOP,9624.0,0.0,0,1
Qiyana,Nashor's Tooth,None,JUNGLE,4391.0,100.0,36.23,1
Qiyana,Riftmaker,Nashor's Tooth,JUNGLE,8209.0,100.0,54.44,1
Qiyana,Spellslinger's Shoes,Riftmaker,JUNGLE,8209.0,100.0,54.73,1
