VS Champion,Item Name,Last Item,Role,Avg Gold At Purchase,Win Rate (%),Gold Accel (5min) (%),Sample Size
Darius,Ravenous Hydra,Guardian Angel,TOP,18559.0,0.0,24.4,1
Darius,Guardian Angel,Ravenous Hydra,TOP,19414.0,0.0,0,1
Darius,Death's Dance,Guardian Angel,TOP,21295.0,0.0,0,1
Yorick,Ravenous Hydra,None,TOP,4455.0,0.0,114.31,1
Yorick,Trinity Force,Ravenous Hydra,TOP,8117.0,0.0,32.62,1
Diana,Trinity Force,None,MIDDLE,4324.0,0.0,-17.34,1
Diana,Ravenous Hydra,Trinity Force,MIDDLE,8853.0,0.0,0,1
Zaahen,Ravenous Hydra,Trinity Force,TOP,7995.0,100.0,7.99,1
Zaahen,Sterak's Gage,Trinity Force,TOP,8569.0,0.0,4.5,1
Tryndamere,Trinity Force,None,TOP,5186.0,100.0,64.57,1
Tryndamere,Ravenous Hydra,Trinity Force,TOP,8761.0,100.0,0,1
Gangplank,Sterak's Gage,Spear of Shojin,TOP,15076.0,0.0,-1.14,1
Gangplank,Guardian Angel,Sterak's Gage,TOP,18114.0,0.0,0,1
Gangplank,Guardian Angel,Guardian Angel,TOP,18647.0,0.0,0,1
Velkoz,Trinity Force,None,TOP,5370.0,100.0,34.61,1
Velkoz,Trinity Force,Trinity Force,TOP,5370.0,100.0,35.06,1
Velkoz,Ravenous Hydra,Trinity Force,TOP,7979.0,100.0,2.78,1
Velkoz,Chainlaced Crushers,Ravenous Hydra,TOP,9402.0,100.0,96.51,1
Velkoz,Spear of Shojin,Chainlaced Crushers,TOP,12584.0,100.0,0,1
Maokai,Trinity Force,None,TOP,3909.0,0.0,5.05,1
Riven,Trinity Force,None,TOP,4153.0,0.0,-6.21,1
Riven,Ravenous Hydra,Trinity Force,TOP,8218.0,0.0,-14.14,1
Kayle,Trinity Force,None,TOP,4494.0,100.0,0,1
