VS Champion,Item Name,Last Item,Role,Avg Gold At Purchase,Win Rate (%),Gold Accel (5min) (%),Sample Size
FiddleSticks,Malignance,Kraken Slayer,JUNGLE,7078.3,0.0,5.46,3
Ekko,The Collector,The Collector,JUNGLE,8233.7,66.7,63.33,3
Ekko,Kraken Slayer,The Collector,JUNGLE,8233.7,66.7,63.33,3
Ekko,Lich Bane,Kraken Slayer,JUNGLE,7773.0,66.7,68.33,3
Diana,Nashor's Tooth,Kraken Slayer,JUNGLE,6622.3,100.0,34.99,3
Diana,Kraken Slayer,Nashor's Tooth,JUNGLE,6765.0,100.0,35.51,3
Diana,Youmuu's Ghostblade,Kraken Slayer,JUNGLE,7719.0,33.3,18.28,3
Diana,The Collector,Essence Reaver,JUNGLE,7806.0,66.7,31.53,3
Diana,The Collector,Liandry's Torment,JUNGLE,9135.7,33.3,32.35,3
Diana,Immortal Shieldbow,The Collector,JUNGLE,12406.7,66.7,-7.08,3
Diana,Riftmaker,Immortal Shieldbow,JUNGLE,13171.0,66.7,-25.82,3
Diana,Liandry's Torment,Hextech Rocketbelt,JUNGLE,9039.3,33.3,43.64,3
Diana,Blade of The Ruined King,Kraken Slayer,JUNGLE,6446.7,66.7,10.44,3
Diana,Kraken Slayer,Sundered Sky,JUNGLE,8112.7,33.3,2.69,3
Diana,Kraken Slayer,Blade of The Ruined King,JUNGLE,8317.3,66.7,13.22,3
Diana,Sundered Sky,Kraken Slayer,JUNGLE,9662.7,33.3,38.04,3
Diana,Hextech Rocketbelt,Zhonya's Hourglass,JUNGLE,11532.7,33.3,21.43,3
Sylas,Hextech Rocketbelt,None,JUNGLE,4350.3,100.0,88.09,3
Sylas,Kraken Slayer,Kraken Slayer,JUNGLE,5332.7,66.7,55.93,3
Sylas,Hextech Rocketbelt,Kraken Slayer,JUNGLE,5710.3,66.7,46.96,3
Sylas,Kraken Slayer,Hextech Rocketbelt,JUNGLE,6035.3,66.7,42.67,3
Sylas,Kraken Slayer,The Collector,JUNGLE,8694.3,66.7,-42.88,3
Sylas,The Collector,Kraken Slayer,JUNGLE,8409.3,66.7,16.5,3
JarvanIV,Kraken Slayer,Kraken Slayer,JUNGLE,5404.7,66.7,41.11,3
JarvanIV,Kraken Slayer,The Collector,JUNGLE,8514.0,66.7,3.29,3
Kayn,Spear of Shojin,Eclipse,JUNGLE,9559.7,0.0,40.93,3
Kayn,Kraken Slayer,The Collector,JUNGLE,9769.0,0.0,-12.36,3
Rengar,Youmuu's Ghostblade,Profane Hydra,JUNGLE,10536.7,100.0,-11.25,3
Talon,The Collector,Kraken Slayer,JUNGLE,6366.7,100.0,49.61,3
MasterYi,Trinity Force,Trinity Force,JUNGLE,5478.0,33.3,8.7,3
MasterYi,Kraken Slayer,Guinsoo's Rageblade,JUNGLE,14114.3,33.3,19.92,3
Elise,The Collector,The Collector,JUNGLE,8760.3,33.3,22.11,3
DrMundo,Spirit Visage,Heartsteel,JUNGLE,12523.0,66.7,-6.14,3
DrMundo,Mortal Reminder,Kraken Slayer,JUNGLE,13071.0,100.0,16.4,3
DrMundo,Kraken Slayer,Heartsteel,JUNGLE,6335.0,33.3,-3.69,3
DrMundo,Immortal Shieldbow,Immortal Shieldbow,JUNGLE,11879.3,33.3,82.56,3
DrMundo,Immortal Shieldbow,Infinity Edge,JUNGLE,17916.0,33.3,0,3
Warwick,Kraken Slayer,None,JUNGLE,4289.7,66.7,27.51,3
Warwick,Kraken Slayer,Kraken Slayer,JUNGLE,5310.7,66.7,35.06,3
Belveth,Trinity Force,Trinity Force,JUNGLE,6068.5,50.0,23.44,2
Belveth,Kraken Slayer,None,JUNGLE,3537.0,50.0,45.7,2
Belveth,Kraken Slayer,Kraken Slayer,JUNGLE,4814.5,50.0,8.16,2
Belveth,Blackfire Torch,Kraken Slayer,JUNGLE,7894.5,50.0,3.83,2
Belveth,Kraken Slayer,Stridebreaker,JUNGLE,11484.5,100.0,72.8,2
Ivern,Malignance,Kraken Slayer,JUNGLE,7022.5,50.0,-8.47,2
Ivern,The Collector,The Collector,JUNGLE,8736.0,100.0,79.59,2
Ivern,The Collector,Lord Dominik's Regards,JUNGLE,13320.0,100.0,5.91,2
Briar,Blade of The Ruined King,Trinity Force,JUNGLE,6369.0,100.0,40.58,2
Briar,Trinity Force,Blade of The Ruined King,JUNGLE,6530.0,100.0,54.42,2
Briar,Titanic Hydra,Trinity Force,JUNGLE,8945.0,100.0,12.97,2
Briar,Blade of The Ruined King,Titanic Hydra,JUNGLE,9740.5,100.0,13.31,2
Briar,The Collector,Trinity Force,JUNGLE,10968.5,100.0,42.55,2
Briar,Kraken Slayer,The Collector,JUNGLE,7859.0,50.0,0,2
Zac,Cosmic Drive,Trinity Force,JUNGLE,8120.0,50.0,0,2
Zac,Blade of The Ruined King,Blade of The Ruined King,JUNGLE,6981.0,100.0,20.58,2
