VS Champion,Item Name,Last Item,Role,Avg Gold At Purchase,Win Rate (%),Gold Accel (5min) (%),Sample Size
Khazix,Void Staff,Zhonya's Hourglass,JUNGLE,14121.0,100.0,0,1
Braum,Stormsurge,None,UTILITY,4898.0,0.0,7.33,1
Xerath,Spellslinger's Shoes,Stormsurge,UTILITY,6207.0,100.0,1.42,1
Xerath,Shadowflame,Spellslinger's Shoes,UTILITY,8375.0,100.0,-17.85,1
Xerath,Shadowflame,Stormsurge,UTILITY,8034.0,100.0,22.78,1
Xerath,Spellslinger's Shoes,Shadowflame,UTILITY,9045.0,100.0,94.71,1
Xerath,Banshee's Veil,Spellslinger's Shoes,UTILITY,13296.0,100.0,0,1
Skarner,Stormsurge,None,JUNGLE,4422.0,100.0,0.31,1
Skarner,Shadowflame,Stormsurge,JUNGLE,8895.0,100.0,32.74,1
Skarner,Zhonya's Hourglass,Shadowflame,JUNGLE,12215.0,100.0,0,1
Lillia,Stormsurge,None,JUNGLE,7318.0,100.0,27.56,1
Lillia,Shadowflame,Stormsurge,JUNGLE,9909.0,100.0,-38.16,1
Lillia,Spellslinger's Shoes,Shadowflame,JUNGLE,10352.0,100.0,-43.57,1
Lillia,Zhonya's Hourglass,Spellslinger's Shoes,JUNGLE,12687.0,100.0,0,1
Trundle,Stormsurge,None,JUNGLE,4361.0,0.0,-18.72,1
Trundle,Shadowflame,Stormsurge,JUNGLE,7992.0,0.0,51.14,1
Trundle,Spellslinger's Shoes,Shadowflame,JUNGLE,9747.0,0.0,-9.61,1
Trundle,Zhonya's Hourglass,Spellslinger's Shoes,JUNGLE,12196.0,0.0,0,1
Graves,Hextech Rocketbelt,None,JUNGLE,4409.0,0.0,24.14,1
Graves,Stormsurge,Hextech Rocketbelt,JUNGLE,8183.0,0.0,56.04,1
Graves,Zhonya's Hourglass,Stormsurge,JUNGLE,11707.0,0.0,45.56,1
Graves,Rabadon's Deathcap,Zhonya's Hourglass,JUNGLE,13573.0,0.0,7.05,1
Pyke,Shadowflame,None,UTILITY,5318.0,100.0,-4.44,1
Pyke,Stormsurge,Shadowflame,UTILITY,8142.0,100.0,2.79,1
Pyke,Stormsurge,None,UTILITY,5517.0,0.0,0,1
Viego,Rabadon's Deathcap,Zhonya's Hourglass,JUNGLE,14409.0,0.0,-36.1,1
Viego,Nashor's Tooth,None,JUNGLE,4897.0,0.0,11.47,1
Viego,Shadowflame,Nashor's Tooth,JUNGLE,9686.0,0.0,-15.91,1
Viego,Zhonya's Hourglass,Stormsurge,JUNGLE,10219.0,100.0,-30.47,1
Viego,Spellslinger's Shoes,Zhonya's Hourglass,JUNGLE,11195.0,100.0,-39.51,1
Viego,Shadowflame,Spellslinger's Shoes,JUNGLE,12180.0,100.0,0,1
Viego,Void Staff,Zhonya's Hourglass,JUNGLE,14621.0,100.0,0,1
Viego,Void Staff,Stormsurge,JUNGLE,8114.0,100.0,28.58,1
Viego,Lich Bane,Void Staff,JUNGLE,11626.0,100.0,0,1
